,0
vm_percent,25.933333333333334
swap_percent,0.0
cpuloadavg_1min,10.29324001736111
cpuloadavg_5min,13.362630208333334
cpu_0,3956.9689999999996
cpu_1,2798.855333333333
cpu_psi_total,122895023.66666667
mem_psi_total,220651.0
io_psi_total,961193218.6666666
acc,52.000004053115845
prune_config,random_unstructured
prune_ratio,0.1
model_name,alexnet
batchsz_arg,16
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
