,0
vm_percent,26.333333333333332
swap_percent,0.0
cpuloadavg_1min,12.613932291666666
cpuloadavg_5min,13.97705078125
cpu_0,3946.8926666666666
cpu_1,3934.9113333333335
cpu_psi_total,120537690.33333333
mem_psi_total,220651.0
io_psi_total,957145387.0
acc,8.400000631809235
prune_config,ln_structured
prune_ratio,0.7000000000000001
model_name,alexnet
batchsz_arg,16
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
