,0
vm_percent,23.766666666666666
swap_percent,0.5
cpuloadavg_1min,13.429768880208334
cpuloadavg_5min,15.4937744140625
cpu_0,3461.105333333333
cpu_1,2865.744666666667
cpu_psi_total,670512803.6666666
mem_psi_total,106372648.0
io_psi_total,30509960308.666668
acc,70.40000557899475
prune_config,random_unstructured
prune_ratio,0.30000000000000004
model_name,vgg16
batchsz_arg,4
num_workers_arg,1
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
