,0
vm_percent,24.733333333333334
swap_percent,0.5
cpuloadavg_1min,12.114461263020834
cpuloadavg_5min,15.519205729166666
cpu_0,2819.477666666667
cpu_1,3078.2253333333338
cpu_psi_total,672228655.3333334
mem_psi_total,106372648.0
io_psi_total,30524476301.666668
acc,NDF-OOM
prune_config,random_unstructured
prune_ratio,0.6000000000000001
model_name,vgg16
batchsz_arg,64
num_workers_arg,2
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
