,0
vm_percent,26.600000000000005
swap_percent,0.0
cpuloadavg_1min,13.404676649305555
cpuloadavg_5min,13.719346788194443
cpu_0,4035.780666666667
cpu_1,4028.0986666666663
cpu_psi_total,109392771.33333333
mem_psi_total,217134.0
io_psi_total,943426472.0
acc,54.40000295639038
prune_config,l1_unstructured
prune_ratio,0.6000000000000001
model_name,alexnet
batchsz_arg,128
num_workers_arg,2
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
