,0
vm_percent,25.833333333333332
swap_percent,0.0
cpuloadavg_1min,20.95675998263889
cpuloadavg_5min,17.48589409722222
cpu_0,4131.256666666667
cpu_1,4040.8573333333334
cpu_psi_total,128961404.0
mem_psi_total,220651.0
io_psi_total,968545341.0
acc,29.80000078678131
prune_config,random_unstructured
prune_ratio,0.6000000000000001
model_name,alexnet
batchsz_arg,4
num_workers_arg,4
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
