,0
vm_percent,26.066666666666666
swap_percent,0.0
cpuloadavg_1min,23.863389756944446
cpuloadavg_5min,17.454698350694446
cpu_0,3981.1523333333334
cpu_1,3976.658333333333
cpu_psi_total,128640896.33333333
mem_psi_total,220651.0
io_psi_total,968109679.3333334
acc,31.800001859664917
prune_config,random_unstructured
prune_ratio,0.6000000000000001
model_name,alexnet
batchsz_arg,16
num_workers_arg,2
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
