,0
vm_percent,26.233333333333334
swap_percent,0.0
cpuloadavg_1min,11.655002170138891
cpuloadavg_5min,12.856716579861109
cpu_0,3932.3813333333333
cpu_1,4030.9293333333335
cpu_psi_total,107272653.33333333
mem_psi_total,217134.0
io_psi_total,940815292.3333334
acc,55.000001192092896
prune_config,l1_unstructured
prune_ratio,0.4
model_name,alexnet
batchsz_arg,64
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
