,0
vm_percent,43.15833333333333
swap_percent,0.5999999999999999
cpuloadavg_1min,93.6313205295139
cpuloadavg_5min,90.06958007812499
acc,0.0
prune_config,random_unstructured
prune_ratio,0.4
model_name,resnet
batchsz_arg,8
num_workers_arg,1
chipset_name,Cortex-A53
arch,aarch64
l1_size,
l2_size,
