,0
vm_percent,23.066666666666666
swap_percent,0.5
cpuloadavg_1min,10.467529296875
cpuloadavg_5min,12.681070963541666
cpu_0,2268.8849999999998
cpu_1,3526.4013333333337
cpu_psi_total,664990454.6666666
mem_psi_total,106372648.0
io_psi_total,30473300806.666668
acc,50.60000419616699
prune_config,ln_structured
prune_ratio,0.30000000000000004
model_name,vgg16
batchsz_arg,32
num_workers_arg,1
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
