,0
vm_percent,21.7
swap_percent,0.5
cpuloadavg_1min,16.423543294270832
cpuloadavg_5min,18.614705403645832
cpu_0,2618.380333333333
cpu_1,2866.8056666666666
cpu_psi_total,655277690.3333334
mem_psi_total,106372248.0
io_psi_total,30410245573.666668
acc,49.400001764297485
prune_config,random_unstructured
prune_ratio,0.30000000000000004
model_name,alexnet
batchsz_arg,64
num_workers_arg,1
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
