,0
vm_percent,26.333333333333332
swap_percent,0.0
cpuloadavg_1min,10.609266493055555
cpuloadavg_5min,13.103569878472223
cpu_0,3774.8306666666667
cpu_1,3815.920333333333
cpu_psi_total,118994159.0
mem_psi_total,220651.0
io_psi_total,955262876.3333334
acc,16.80000126361847
prune_config,ln_structured
prune_ratio,0.6000000000000001
model_name,alexnet
batchsz_arg,64
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
