,0
vm_percent,25.933333333333334
swap_percent,0.0
cpuloadavg_1min,20.799424913194446
cpuloadavg_5min,17.14409722222222
cpu_0,4139.549333333333
cpu_1,1966.6666666666667
cpu_psi_total,111407661.0
mem_psi_total,217134.0
io_psi_total,945693057.0
acc,53.800004720687866
prune_config,l1_unstructured
prune_ratio,0.7000000000000001
model_name,alexnet
batchsz_arg,4
num_workers_arg,4
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
