,0
vm_percent,25.933333333333337
swap_percent,0.0
cpuloadavg_1min,18.690321180555557
cpuloadavg_5min,16.209581163194446
cpu_0,3807.4773333333337
cpu_1,1686.0376666666664
cpu_psi_total,156320302.66666666
mem_psi_total,220655.0
io_psi_total,1016682531.3333334
acc,70.20000219345093
prune_config,l1_unstructured
prune_ratio,0.4
model_name,googlenet
batchsz_arg,16
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
