,0
vm_percent,26.133333333333336
swap_percent,0.0
cpuloadavg_1min,13.033040364583334
cpuloadavg_5min,13.431803385416666
cpu_0,3941.2946666666667
cpu_1,2973.7923333333333
cpu_psi_total,121524865.66666667
mem_psi_total,220651.0
io_psi_total,958789123.3333334
acc,55.400002002716064
prune_config,random_unstructured
prune_ratio,0.0
model_name,alexnet
batchsz_arg,32
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
