,0
vm_percent,25.933333333333334
swap_percent,0.0
cpuloadavg_1min,14.335123697916666
cpuloadavg_5min,15.49072265625
cpu_0,3798.184333333333
cpu_1,3932.7083333333335
cpu_psi_total,80657242.33333333
mem_psi_total,214796.0
io_psi_total,915295766.3333334
acc,NDF-OOM
prune_config,l1_unstructured
prune_ratio,0.7000000000000001
model_name,resnet
batchsz_arg,128
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
