,0
vm_percent,25.599999999999998
swap_percent,0.0
cpuloadavg_1min,16.723632812499996
cpuloadavg_5min,14.884440104166666
cpu_0,4097.174333333333
cpu_1,3943.726666666667
cpu_psi_total,104609321.33333333
mem_psi_total,217134.0
io_psi_total,937066692.3333334
acc,55.400002002716064
prune_config,l1_unstructured
prune_ratio,0.1
model_name,alexnet
batchsz_arg,4
num_workers_arg,2
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
