,0
vm_percent,25.96666666666667
swap_percent,0.0
cpuloadavg_1min,16.743977864583336
cpuloadavg_5min,15.474446614583334
cpu_0,4180.202
cpu_1,2976.220333333333
cpu_psi_total,110478026.33333333
mem_psi_total,217134.0
io_psi_total,944443256.3333334
acc,53.800004720687866
prune_config,l1_unstructured
prune_ratio,0.7000000000000001
model_name,alexnet
batchsz_arg,128
num_workers_arg,4
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
