,0
vm_percent,26.066666666666663
swap_percent,0.0
cpuloadavg_1min,14.0380859375
cpuloadavg_5min,15.363226996527777
cpu_0,3931.1583333333333
cpu_1,3925.7533333333336
cpu_psi_total,130214076.66666667
mem_psi_total,220651.0
io_psi_total,972225390.3333334
acc,18.60000044107437
prune_config,random_unstructured
prune_ratio,0.7000000000000001
model_name,alexnet
batchsz_arg,4
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
