,0
vm_percent,26.833333333333332
swap_percent,0.0
cpuloadavg_1min,14.181857638888891
cpuloadavg_5min,16.35674370659722
cpu_0,3896.6840000000007
cpu_1,3396.1396666666665
cpu_psi_total,143811240.16666666
mem_psi_total,220651.0
io_psi_total,995250295.5
acc,23.600001633167267
prune_config,ln_structured
prune_ratio,0.6000000000000001
model_name,vgg16
batchsz_arg,8
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
