,0
vm_percent,23.46666666666667
swap_percent,0.5
cpuloadavg_1min,30.024210611979168
cpuloadavg_5min,17.9351806640625
cpu_0,2174.163666666667
cpu_1,2814.3230000000003
cpu_psi_total,667087834.6666666
mem_psi_total,106372648.0
io_psi_total,30486059420.333332
acc,26.000002026557922
prune_config,ln_structured
prune_ratio,0.6000000000000001
model_name,vgg16
batchsz_arg,4
num_workers_arg,2
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
