,0
vm_percent,25.53333333333333
swap_percent,0.0
cpuloadavg_1min,14.572482638888888
cpuloadavg_5min,13.719346788194443
cpu_0,4088.9113333333335
cpu_1,1709.4796666666668
cpu_psi_total,106869543.66666667
mem_psi_total,217134.0
io_psi_total,940446453.0
acc,55.000001192092896
prune_config,l1_unstructured
prune_ratio,0.30000000000000004
model_name,alexnet
batchsz_arg,4
num_workers_arg,4
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
