,0
vm_percent,26.233333333333334
swap_percent,0.0
cpuloadavg_1min,36.478678385416664
cpuloadavg_5min,27.570258246527782
cpu_0,3896.0376666666666
cpu_1,3897.11
cpu_psi_total,158900514.66666666
mem_psi_total,223035.0
io_psi_total,1018659452.6666666
acc,68.80000233650208
prune_config,l1_unstructured
prune_ratio,0.6000000000000001
model_name,googlenet
batchsz_arg,8
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
