,0
vm_percent,23.700000000000003
swap_percent,0.5
cpuloadavg_1min,15.149943033854166
cpuloadavg_5min,15.024820963541666
cpu_0,2108.7743333333333
cpu_1,2145.4946666666665
cpu_psi_total,661106735.3333334
mem_psi_total,106372648.0
io_psi_total,30446421906.0
acc,72.40000367164612
prune_config,l1_unstructured
prune_ratio,0.30000000000000004
model_name,vgg16
batchsz_arg,4
num_workers_arg,2
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
