,0
vm_percent,24.666666666666668
swap_percent,0.0
cpuloadavg_1min,12.851291232638888
cpuloadavg_5min,15.064832899305555
cpu_0,3732.201333333333
cpu_1,3788.013333333334
cpu_psi_total,80857338.66666667
mem_psi_total,214796.0
io_psi_total,915407233.0
acc,7.400000095367432
prune_config,l1_unstructured
prune_ratio,0.7000000000000001
model_name,resnet
batchsz_arg,64
num_workers_arg,2
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
