,0
vm_percent,26.233333333333334
swap_percent,0.0
cpuloadavg_1min,19.17046440972222
cpuloadavg_5min,15.171983506944445
cpu_0,4008.446
cpu_1,4029.6676666666667
cpu_psi_total,120135891.66666667
mem_psi_total,220651.0
io_psi_total,956762262.3333334
acc,8.400000631809235
prune_config,ln_structured
prune_ratio,0.7000000000000001
model_name,alexnet
batchsz_arg,64
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
