,0
vm_percent,26.099999999999998
swap_percent,0.0
cpuloadavg_1min,21.774631076388886
cpuloadavg_5min,15.098741319444445
cpu_0,3951.556333333334
cpu_1,2826.4689999999996
cpu_psi_total,108050615.66666667
mem_psi_total,217134.0
io_psi_total,941709830.6666666
acc,55.000001192092896
prune_config,l1_unstructured
prune_ratio,0.4
model_name,alexnet
batchsz_arg,4
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
