,0
vm_percent,24.016666666666666
swap_percent,1.3000000000000003
cpuloadavg_1min,80.93532986111111
cpuloadavg_5min,82.06583658854167
acc,36.000001430511475
prune_config,ln_structured
prune_ratio,0.4
model_name,googlenet
batchsz_arg,4
num_workers_arg,1
chipset_name,Cortex-A53
arch,aarch64
l1_size,
l2_size,
