,0
vm_percent,26.816666666666666
swap_percent,0.0
cpuloadavg_1min,11.730957031250002
cpuloadavg_5min,13.670518663194445
cpu_0,3770.000833333333
cpu_1,2746.3283333333334
cpu_psi_total,145122136.66666666
mem_psi_total,220651.0
io_psi_total,997348803.1666666
acc,16.00000113248825
prune_config,ln_structured
prune_ratio,0.7000000000000001
model_name,vgg16
batchsz_arg,4
num_workers_arg,2
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
