,0
vm_percent,23.96666666666667
swap_percent,0.0
cpuloadavg_1min,15.477159288194445
cpuloadavg_5min,15.425618489583334
cpu_0,3453.5913333333333
cpu_1,2857.126666666667
cpu_psi_total,80220563.0
mem_psi_total,214796.0
io_psi_total,915069643.3333334
acc,28.00000011920929
prune_config,l1_unstructured
prune_ratio,0.6000000000000001
model_name,resnet
batchsz_arg,8
num_workers_arg,2
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
