,0
vm_percent,26.666666666666668
swap_percent,0.0
cpuloadavg_1min,14.761013454861109
cpuloadavg_5min,16.64496527777778
cpu_0,3915.6839999999997
cpu_1,3833.7093333333337
cpu_psi_total,95788250.33333333
mem_psi_total,217134.0
io_psi_total,927864847.6666666
acc,0.800000037997961
prune_config,random_unstructured
prune_ratio,0.30000000000000004
model_name,resnet
batchsz_arg,64
num_workers_arg,8
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
