,0
vm_percent,26.883333333333336
swap_percent,0.0
cpuloadavg_1min,12.019856770833334
cpuloadavg_5min,13.585069444444445
cpu_0,3635.889666666666
cpu_1,3654.2941666666666
cpu_psi_total,147276023.66666666
mem_psi_total,220651.0
io_psi_total,1001351313.6666666
acc,69.60000395774841
prune_config,random_unstructured
prune_ratio,0.1
model_name,vgg16
batchsz_arg,4
num_workers_arg,4
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
