,0
vm_percent,25.566666666666666
swap_percent,0.0
cpuloadavg_1min,13.240559895833334
cpuloadavg_5min,13.460286458333334
cpu_0,4239.097666666667
cpu_1,4248.369
cpu_psi_total,106902717.0
mem_psi_total,217134.0
io_psi_total,940511129.3333334
acc,55.000001192092896
prune_config,l1_unstructured
prune_ratio,0.30000000000000004
model_name,alexnet
batchsz_arg,4
num_workers_arg,2
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
