,0
vm_percent,25.866666666666664
swap_percent,0.0
cpuloadavg_1min,12.075466579861109
cpuloadavg_5min,13.2080078125
cpu_0,3919.5393333333336
cpu_1,2819.7026666666666
cpu_psi_total,106929887.0
mem_psi_total,217134.0
io_psi_total,940556774.0
acc,55.000001192092896
prune_config,l1_unstructured
prune_ratio,0.30000000000000004
model_name,alexnet
batchsz_arg,4
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
