,0
vm_percent,26.133333333333336
swap_percent,0.0
cpuloadavg_1min,10.755750868055557
cpuloadavg_5min,14.763726128472223
cpu_0,4076.967
cpu_1,3967.0636666666664
cpu_psi_total,130197207.33333333
mem_psi_total,220651.0
io_psi_total,971510232.6666666
acc,20.800000429153442
prune_config,random_unstructured
prune_ratio,0.7000000000000001
model_name,alexnet
batchsz_arg,4
num_workers_arg,2
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
