,0
vm_percent,43.26666666666666
swap_percent,0.5999999999999999
cpuloadavg_1min,86.59261067708333
cpuloadavg_5min,86.35050455729169
acc,56.00000023841858
prune_config,l1_unstructured
prune_ratio,0.5
model_name,resnet
batchsz_arg,8
num_workers_arg,2
chipset_name,Cortex-A53
arch,aarch64
l1_size,
l2_size,
