,0
vm_percent,26.399999999999995
swap_percent,0.0
cpuloadavg_1min,22.64133029513889
cpuloadavg_5min,17.393663194444446
cpu_0,4010.2593333333334
cpu_1,3987.770333333334
cpu_psi_total,111330239.66666667
mem_psi_total,217134.0
io_psi_total,945377629.6666666
acc,53.800004720687866
prune_config,l1_unstructured
prune_ratio,0.7000000000000001
model_name,alexnet
batchsz_arg,4
num_workers_arg,8
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
