,time,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,cpu_8,cpu_9,cpu_10,cpu_11,cpu_12,cpu_13,cpu_14,cpu_15,cpu_16,cpu_17,cpu_18,cpu_19,cpu_20,cpu_21,cpu_22,cpu_23,cpu_24,cpu_25,cpu_26,cpu_27,cpu_28,cpu_29,cpu_30,cpu_31,cpu_32,cpu_33,cpu_34,cpu_35,cpu_36,cpu_37,cpu_38,cpu_39,cpu_40,cpu_41,cpu_42,cpu_43,cpu_44,cpu_45,cpu_46,cpu_47,cpu_48,cpu_49,cpu_50,cpu_51,cpu_52,cpu_53,cpu_54,cpu_55,cpu_56,cpu_57,cpu_58,cpu_59,cpu_60,cpu_61,cpu_62,cpu_63,cpu_64,cpu_65,cpu_66,cpu_67,cpu_68,cpu_69,cpu_70,cpu_71,cpu_psi_total,cpu_psi_avg10,cpu_psi_avg60,cpu_psi_avg300,mem_psi_total,mem_psi_avg10,mem_psi_avg60,mem_psi_avg300,io_psi_total,io_psi_avg10,io_psi_avg60,io_psi_avg300,gpu_GPU_Load_1,gpu_GPU_Memory_Used_1,gpu_GPU_Total_Memory_1,cpuloadavg_1min,cpuloadavg_5min,cpuloadavg_15min,vm_total,vm_available,vm_percent,vm_used,vm_free,vm_active,vm_inactive,vm_buffers,vm_cached,vm_shared,vm_slab,swap_total,swap_used,swap_free,swap_percent,swap_sin,swap_sout,diskio_read_count,diskio_write_count,diskio_read_bytes,diskio_write_bytes,diskio_read_time,diskio_write_time,diskio_read_merged_count,diskio_write_merged_count,diskio_busy_time
0,2024-04-18 18:18:45.667251,1000.086,1000.279,1000.676,1000.683,1000.74,1000.553,1000.357,1000.531,1000.315,1001.072,1000.685,1000.583,1000.494,1000.725,1000.746,1000.305,1000.529,1000.596,1790.856,1000.179,1000.641,1000.613,1000.437,1000.563,1000.616,1000.429,1000.76,1000.664,1000.618,1000.781,1000.817,1000.597,1000.568,1003.595,1000.883,1758.436,1000.196,1000.637,1000.884,1000.288,1000.21,1000.608,1001.104,1000.798,1000.729,1000.211,1000.748,1000.601,1000.651,1000.49,1000.581,1000.541,1000.768,1000.889,2012.975,1001.174,1001.025,1000.553,1000.688,1000.743,1000.679,1000.556,1000.203,1000.715,1000.432,1000.607,1000.945,1000.633,1000.846,1147.566,1000.087,1557.591,527781070.0,1.63,1.48,1.44,0.0,0.0,0.0,0.0,198692902.0,0.0,0.0,0.0,0,4,23040,2.2083333333333335,3.944444444444444,4.680555555555556,404328329216,399371866112,1.2,2257969152,363866578944,8708939776,28258611200,826384384,37377396736,8273920,2492059648,2147479552,0,2147479552,0.0,0,0,61339,1357484,2163487232,51977303040,18703,3201935,13756,713713,2200796
1,2024-04-18 18:18:47.938544,1000.057,1000.218,1000.354,1000.221,1000.281,1000.317,1000.325,1000.235,1000.269,1000.247,1000.34,1000.34,1000.207,1000.388,1000.373,1000.328,1000.253,1043.573,2186.557,2337.351,1988.465,1865.356,1864.17,2224.414,2224.285,2163.044,2016.089,2016.954,2084.393,2076.429,2013.654,2069.809,2067.817,2001.439,1994.585,3254.928,1000.773,1000.283,1000.34,1000.264,1000.166,1000.286,1000.43,1000.305,1000.343,1000.225,1000.197,1000.294,1000.274,1000.157,1000.425,1000.355,1000.358,1009.149,2191.553,2386.673,2006.029,1849.04,1848.669,2206.933,2207.295,2140.467,2018.12,2017.761,2074.509,2083.663,2017.091,2068.065,2069.527,2001.966,1992.135,3593.071,527838880.0,1.69,1.5,1.44,0.0,0.0,0.0,0.0,198692902.0,0.0,0.0,0.0,1,188,23040,2.2083333333333335,3.944444444444444,4.680555555555556,404328329216,398940553216,1.3,2689282048,363435249664,9029214208,28258623488,826384384,37377413120,8273920,2495340544,2147479552,0,2147479552,0.0,0,0,61339,1357484,2163487232,51977303040,18703,3201935,13756,713713,2200796
2,2024-04-18 18:18:50.234673,1000.05,1000.615,1000.401,1000.543,1000.724,1000.518,1000.387,1000.55,1000.387,1000.728,1000.522,1894.764,1000.583,3206.463,1000.445,1000.218,1000.552,1000.212,3633.711,1000.073,1000.863,1000.454,1000.701,1000.632,1000.998,1000.4,1000.109,1000.53,1000.668,1000.549,1000.435,1000.642,1000.417,1000.62,1000.511,1260.234,1001.233,1000.755,1000.761,1000.401,1000.754,1000.726,1000.928,1000.965,1000.942,1000.604,1000.314,1387.299,1000.671,3569.481,1000.355,1000.693,1000.537,1000.708,3533.569,1001.301,1000.258,1000.668,1000.74,1000.461,1000.721,1000.524,1000.596,1000.869,1000.353,1000.607,1000.792,1000.463,1000.419,1000.492,1000.46,1113.914,527874957.0,1.39,1.45,1.43,0.0,0.0,0.0,0.0,198693087.0,0.0,0.0,0.0,3,1054,23040,2.263888888888889,3.930555555555556,4.666666666666666,404328329216,397566480384,1.7,3916517376,362061176832,10225422336,28405411840,826392576,37524242432,155103232,2500083712,2147479552,0,2147479552,0.0,0,0,61339,1357533,2163487232,51977565184,18703,3201992,13756,713726,2200816
3,2024-04-18 18:18:52.530870,1000.078,1000.508,1000.131,1000.812,1000.592,1000.289,1000.619,1000.705,1000.508,1000.796,1000.867,1924.016,1000.734,1089.314,1421.692,1000.357,1000.798,3142.482,1426.015,1000.502,1000.176,1000.447,1552.603,1000.515,1000.628,1000.615,1000.779,1000.73,1000.275,1000.289,1000.885,1000.507,1000.355,1000.158,1000.428,1003.551,1001.186,1000.892,1000.782,1000.445,1000.466,1000.586,1000.953,1000.873,1000.404,1000.588,1000.131,1470.982,1000.158,1087.98,1269.398,1000.433,1000.586,3533.684,1924.54,1118.807,1001.025,1000.897,1422.501,1000.845,1000.955,1000.417,1000.783,1000.686,1000.933,1000.589,1000.219,1000.561,1000.473,1001.004,1000.43,1030.388,527874972.0,1.32,1.43,1.43,0.0,0.0,0.0,0.0,198693135.0,0.0,0.0,0.0,22,3806,23040,2.263888888888889,3.930555555555556,4.666666666666666,404328329216,397086392320,1.8,4329127936,361581088768,10632462336,28472414208,826392576,37591719936,222580736,2501545984,2147479552,0,2147479552,0.0,0,0,61339,1357535,2163487232,51977618432,18703,3202003,13756,713737,2200828
