,0
vm_percent,25.933333333333337
swap_percent,0.0
cpuloadavg_1min,30.843098958333332
cpuloadavg_5min,24.237738715277782
cpu_0,3736.028666666667
cpu_1,2606.8523333333333
cpu_psi_total,158389479.66666666
mem_psi_total,223035.0
io_psi_total,1018328208.3333334
acc,68.80000233650208
prune_config,l1_unstructured
prune_ratio,0.6000000000000001
model_name,googlenet
batchsz_arg,32
num_workers_arg,8
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
