,0
vm_percent,24.733333333333334
swap_percent,0.0
cpuloadavg_1min,13.359917534722221
cpuloadavg_5min,14.215766059027777
cpu_0,4010.4906666666666
cpu_1,3918.1493333333333
cpu_psi_total,122473929.33333333
mem_psi_total,220651.0
io_psi_total,960401714.3333334
acc,51.39999985694885
prune_config,random_unstructured
prune_ratio,0.1
model_name,alexnet
batchsz_arg,64
num_workers_arg,2
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
