,0
vm_percent,26.133333333333336
swap_percent,0.0
cpuloadavg_1min,20.482042100694446
cpuloadavg_5min,16.365559895833336
cpu_0,4021.072666666667
cpu_1,2932.759333333333
cpu_psi_total,128433883.66666667
mem_psi_total,220651.0
io_psi_total,967982570.6666666
acc,29.80000078678131
prune_config,random_unstructured
prune_ratio,0.6000000000000001
model_name,alexnet
batchsz_arg,32
num_workers_arg,2
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
