,0
vm_percent,26.100000000000005
swap_percent,0.0
cpuloadavg_1min,32.52631293402778
cpuloadavg_5min,23.094346788194446
cpu_0,3712.4223333333334
cpu_1,3589.969333333333
cpu_psi_total,157697942.66666666
mem_psi_total,220656.0
io_psi_total,1017623840.6666666
acc,69.60000395774841
prune_config,l1_unstructured
prune_ratio,0.5
model_name,googlenet
batchsz_arg,8
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
