,0
vm_percent,26.600000000000005
swap_percent,0.0
cpuloadavg_1min,9.720865885416666
cpuloadavg_5min,12.345377604166666
cpu_0,3911.418
cpu_1,3948.3793333333338
cpu_psi_total,105972855.33333333
mem_psi_total,217134.0
io_psi_total,938643584.6666666
acc,55.000001192092896
prune_config,l1_unstructured
prune_ratio,0.30000000000000004
model_name,alexnet
batchsz_arg,128
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
