,0
vm_percent,25.7
swap_percent,0.0
cpuloadavg_1min,21.994357638888886
cpuloadavg_5min,15.903049045138888
cpu_0,3736.7803333333336
cpu_1,2637.5753333333337
cpu_psi_total,110158944.66666667
mem_psi_total,217134.0
io_psi_total,944157882.6666666
acc,54.40000295639038
prune_config,l1_unstructured
prune_ratio,0.6000000000000001
model_name,alexnet
batchsz_arg,8
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
