,0
vm_percent,25.26666666666667
swap_percent,0.0
cpuloadavg_1min,22.32394748263889
cpuloadavg_5min,12.558322482638891
cpu_0,2896.278
cpu_1,3030.191666666667
cpu_psi_total,75782174.33333333
mem_psi_total,214796.0
io_psi_total,911373496.6666666
acc,66.60000085830688
prune_config,l1_unstructured
prune_ratio,0.30000000000000004
model_name,resnet
batchsz_arg,32
num_workers_arg,8
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
