,0
vm_percent,42.34166666666666
swap_percent,0.5999999999999999
cpuloadavg_1min,76.32378472222221
cpuloadavg_5min,80.39008246527777
acc,66.00000262260437
prune_config,l1_unstructured
prune_ratio,0.30000000000000004
model_name,resnet
batchsz_arg,8
num_workers_arg,1
chipset_name,Cortex-A53
arch,aarch64
l1_size,
l2_size,
