,0
vm_percent,1.4333333333333333
swap_percent,0.0
cpuloadavg_1min,1.4907407407407407
cpuloadavg_5min,2.2870370370370368
cpu_0,1002.6363333333334
cpu_1,1000.3216666666667
cpu_psi_total,440858420.0
mem_psi_total,0.0
io_psi_total,196136403.33333334
acc,0.0
prune_config,ln_structured
prune_ratio,0.2
chipset_name,Intel(R) Xeon(R) Gold 6140 CPU @ 2.30GHz
arch,x86_64
l1_size,1.1 MiB
l2_size,36 MiB
