,0
vm_percent,24.46666666666667
swap_percent,0.5
cpuloadavg_1min,11.913045247395834
cpuloadavg_5min,14.551798502604166
cpu_0,2561.7363333333333
cpu_1,2093.0496666666663
cpu_psi_total,672616845.0
mem_psi_total,106372648.0
io_psi_total,30527024768.333332
acc,61.60000562667847
prune_config,random_unstructured
prune_ratio,0.6000000000000001
model_name,vgg16
batchsz_arg,4
num_workers_arg,2
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
