,0
vm_percent,24.400000000000002
swap_percent,0.5
cpuloadavg_1min,12.961832682291666
cpuloadavg_5min,15.070597330729166
cpu_0,2162.3439999999996
cpu_1,2271.6493333333333
cpu_psi_total,672438796.0
mem_psi_total,106372648.0
io_psi_total,30526100290.0
acc,62.40000128746033
prune_config,random_unstructured
prune_ratio,0.6000000000000001
model_name,vgg16
batchsz_arg,16
num_workers_arg,1
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
