,0
vm_percent,26.900000000000002
swap_percent,0.0
cpuloadavg_1min,15.980360243055555
cpuloadavg_5min,16.08615451388889
cpu_0,4068.232666666667
cpu_1,2928.0536666666667
cpu_psi_total,124634638.33333333
mem_psi_total,220651.0
io_psi_total,963392531.6666666
acc,46.00000083446503
prune_config,random_unstructured
prune_ratio,0.30000000000000004
model_name,alexnet
batchsz_arg,128
num_workers_arg,2
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
