,0
vm_percent,22.266666666666666
swap_percent,0.5
cpuloadavg_1min,11.2762451171875
cpuloadavg_5min,15.240478515625
cpu_0,3483.9396666666667
cpu_1,2527.5273333333334
cpu_psi_total,652654793.6666666
mem_psi_total,106372248.0
io_psi_total,30392990032.666668
acc,17.800000309944153
prune_config,ln_structured
prune_ratio,0.6000000000000001
model_name,alexnet
batchsz_arg,4
num_workers_arg,1
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
