,0
vm_percent,24.566666666666663
swap_percent,0.0
cpuloadavg_1min,12.046983506944445
cpuloadavg_5min,13.643391927083334
cpu_0,4088.5956666666666
cpu_1,4091.3056666666657
cpu_psi_total,121007294.66666667
mem_psi_total,220651.0
io_psi_total,957770015.3333334
acc,55.400002002716064
prune_config,random_unstructured
prune_ratio,0.0
model_name,alexnet
batchsz_arg,128
num_workers_arg,8
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
