,0
vm_percent,26.433333333333337
swap_percent,0.0
cpuloadavg_1min,13.730197482638888
cpuloadavg_5min,15.867784288194443
cpu_0,3995.974666666667
cpu_1,3964.413
cpu_psi_total,129848437.0
mem_psi_total,220651.0
io_psi_total,970554121.6666666
acc,21.20000123977661
prune_config,random_unstructured
prune_ratio,0.7000000000000001
model_name,alexnet
batchsz_arg,16
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
