,0
vm_percent,22.433333333333334
swap_percent,0.5
cpuloadavg_1min,10.3057861328125
cpuloadavg_5min,14.478556315104166
cpu_0,2562.2743333333333
cpu_1,2763.780666666667
cpu_psi_total,652804581.0
mem_psi_total,106372248.0
io_psi_total,30394349135.333332
acc,9.000000357627869
prune_config,ln_structured
prune_ratio,0.7000000000000001
model_name,alexnet
batchsz_arg,64
num_workers_arg,1
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
