,0
vm_percent,25.633333333333336
swap_percent,0.0
cpuloadavg_1min,17.093912760416664
cpuloadavg_5min,13.020833333333334
cpu_0,3723.6766666666667
cpu_1,3762.9486666666667
cpu_psi_total,76601452.33333333
mem_psi_total,214796.0
io_psi_total,911780492.0
acc,66.60000085830688
prune_config,l1_unstructured
prune_ratio,0.30000000000000004
model_name,resnet
batchsz_arg,4
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
