,0
vm_percent,26.100000000000005
swap_percent,0.0
cpuloadavg_1min,23.08078342013889
cpuloadavg_5min,17.79513888888889
cpu_0,4066.3520000000003
cpu_1,4025.6343333333334
cpu_psi_total,128887494.33333333
mem_psi_total,220651.0
io_psi_total,968518272.6666666
acc,31.400001049041748
prune_config,random_unstructured
prune_ratio,0.6000000000000001
model_name,alexnet
batchsz_arg,4
num_workers_arg,8
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
