,0
vm_percent,23.53333333333333
swap_percent,0.5
cpuloadavg_1min,10.3515625
cpuloadavg_5min,12.836710611979166
cpu_0,2162.1196666666665
cpu_1,2899.9876666666664
cpu_psi_total,664939686.6666666
mem_psi_total,106372648.0
io_psi_total,30472922505.333332
acc,50.60000419616699
prune_config,ln_structured
prune_ratio,0.30000000000000004
model_name,vgg16
batchsz_arg,32
num_workers_arg,8
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
