,vm_percent,swap_percent,cpuloadavg_1min,cpuloadavg_5min,cpu_0,cpu_1,cpu_psi_total,mem_psi_total,io_psi_total
77,7.7,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
78,7.7,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
79,7.7,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
80,7.7,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
81,7.7,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
82,7.7,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
83,7.7,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
84,7.7,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
85,7.7,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
86,7.7,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
87,7.7,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
88,7.7,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
89,7.7,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
90,7.7,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
91,7.7,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
92,7.7,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
93,7.7,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
94,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
95,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
96,7.7,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
97,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
98,7.7,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
99,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
100,7.7,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
101,7.7,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
102,7.7,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
103,7.7,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
104,7.7,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
105,7.7,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
106,7.7,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
107,7.7,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
108,7.7,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
109,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
110,7.7,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
111,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
112,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
113,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
114,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
115,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
116,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
117,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
118,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
119,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
120,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
121,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
122,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
123,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
124,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
125,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
126,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
127,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
128,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
129,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
130,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
131,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
132,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
133,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
134,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
135,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
136,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
137,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
138,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
139,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
140,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
141,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
142,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
143,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
144,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
145,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
146,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
147,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
148,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
149,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
150,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
151,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
152,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
153,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
154,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
155,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
156,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
157,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
158,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
159,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
160,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
161,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
162,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
163,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
164,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
165,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
166,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
167,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
168,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
169,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
170,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
171,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
172,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
173,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
174,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
175,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
176,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
177,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
178,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
179,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
180,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
181,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
182,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
183,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
184,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
185,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
186,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
187,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
188,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
189,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
190,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
191,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
192,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
193,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
194,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
195,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
196,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
197,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
198,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
199,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
200,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
201,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
202,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
203,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
204,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
205,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
206,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
207,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
208,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
209,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
210,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
211,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
212,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
213,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
214,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
215,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
216,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
217,7.8,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
218,7.9,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
219,7.9,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
220,7.9,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
221,7.9,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
222,7.9,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
223,7.9,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
224,7.9,0.0,3134.5245361328125,3122.91259765625,1057236.95,1056840.9670000002,2474897837.0,958152.0,85643332216.0
