,0
vm_percent,26.46666666666667
swap_percent,0.0
cpuloadavg_1min,11.425103081597221
cpuloadavg_5min,12.452528211805555
cpu_0,3674.7753333333335
cpu_1,3674.557166666667
cpu_psi_total,149582273.0
mem_psi_total,220651.0
io_psi_total,1006739495.5
acc,68.20000410079956
prune_config,random_unstructured
prune_ratio,0.30000000000000004
model_name,vgg16
batchsz_arg,4
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
