,0
vm_percent,24.46666666666667
swap_percent,0.5
cpuloadavg_1min,11.388142903645834
cpuloadavg_5min,13.962809244791666
cpu_0,2816.246333333333
cpu_1,2607.5163333333335
cpu_psi_total,672782826.3333334
mem_psi_total,106372648.0
io_psi_total,30527899981.666668
acc,NDF-OOM
prune_config,random_unstructured
prune_ratio,0.7000000000000001
model_name,vgg16
batchsz_arg,64
num_workers_arg,1
chipset_name,AMD Ryzen 7 3700X 8-Core Processor
arch,x86_64
l1_size,256 KiB (8 instances)
l2_size,4 MiB (8 instances)
