,0
vm_percent,25.266666666666666
swap_percent,0.0
cpuloadavg_1min,11.604817708333334
cpuloadavg_5min,13.545735677083334
cpu_0,4083.6103333333335
cpu_1,2935.302333333333
cpu_psi_total,118778536.66666667
mem_psi_total,220651.0
io_psi_total,955021026.0
acc,16.80000126361847
prune_config,ln_structured
prune_ratio,0.6000000000000001
model_name,alexnet
batchsz_arg,128
num_workers_arg,2
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
