,0
vm_percent,25.766666666666666
swap_percent,0.0
cpuloadavg_1min,11.258951822916666
cpuloadavg_5min,12.687174479166666
cpu_0,3996.0596666666665
cpu_1,3981.3583333333336
cpu_psi_total,119554885.66666667
mem_psi_total,220651.0
io_psi_total,955700442.6666666
acc,16.80000126361847
prune_config,ln_structured
prune_ratio,0.6000000000000001
model_name,alexnet
batchsz_arg,8
num_workers_arg,1
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
