,0
vm_percent,26.133333333333336
swap_percent,0.0
cpuloadavg_1min,14.053005642361109
cpuloadavg_5min,13.932291666666666
cpu_0,4026.7183333333337
cpu_1,4009.3603333333335
cpu_psi_total,109779354.33333333
mem_psi_total,217134.0
io_psi_total,943858564.3333334
acc,54.40000295639038
prune_config,l1_unstructured
prune_ratio,0.6000000000000001
model_name,alexnet
batchsz_arg,32
num_workers_arg,2
chipset_name,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz
arch,x86_64
l1_size,192 KiB (6 instances)
l2_size,1.5 MiB (6 instances)
