,time,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,cpu_8,cpu_9,cpu_10,cpu_11,cpu_12,cpu_13,cpu_14,cpu_15,cpu_psi_total,cpu_psi_avg10,cpu_psi_avg60,cpu_psi_avg300,mem_psi_total,mem_psi_avg10,mem_psi_avg60,mem_psi_avg300,io_psi_total,io_psi_avg10,io_psi_avg60,io_psi_avg300,gpu_GPU_Load_1,gpu_GPU_Memory_Used_1,gpu_GPU_Total_Memory_1,cpuloadavg_1min,cpuloadavg_5min,cpuloadavg_15min,vm_total,vm_available,vm_percent,vm_used,vm_free,vm_active,vm_inactive,vm_buffers,vm_cached,vm_shared,vm_slab,swap_total,swap_used,swap_free,swap_percent,swap_sin,swap_sout,diskio_read_count,diskio_write_count,diskio_read_bytes,diskio_write_bytes,diskio_read_time,diskio_write_time,diskio_read_merged_count,diskio_write_merged_count,diskio_busy_time
0,2024-04-18 18:38:52.204294,3646.326,2066.193,2454.317,4079.845,2149.248,3439.357,2149.069,3686.753,3912.111,2200.0,2040.072,4298.444,2085.901,4234.382,2181.555,4299.718,656025372.0,0.3,0.14,0.12,106372248.0,0.0,0.0,0.0,30413403463.0,2.33,1.87,2.16,0,877,12288,12.799072265625,16.7510986328125,17.0684814453125,50418458624,39781634048,21.1,9772814336,7489179648,13898260480,25943764992,1496522752,31659941888,255524864,2338779136,99998494720,455307264,99543187456,0.5,1125670912,4198232064,1807146,4428341,86456905728,357006189568,37369626,176013945,307758,4891510,50550760
1,2024-04-18 18:38:54.423252,4140.189,2115.868,4174.955,4174.783,4154.918,4125.881,4135.848,4169.949,4152.082,2317.504,4154.256,4128.707,4133.77,4156.795,4034.052,4169.513,656031842.0,0.25,0.13,0.12,106372248.0,0.0,0.0,0.0,30413631983.0,1.91,1.81,2.15,18,2321,12288,13.2781982421875,16.78466796875,17.07763671875,50418458624,39316758528,22.0,10227089408,7020556288,14258446336,25946673152,1496645632,31674167296,266125312,2341793792,99998494720,455307264,99543187456,0.5,1125670912,4198232064,1807146,4428348,86456905728,357007643648,37369626,176014875,307758,4891536,50551688
